NODE,ISO,NodeType,PricingType,State,County,AvgPrice,MaxPrice,MinPrice,AvgCongestion,MaxCongestion,MinCongestion
CLT_LNODE13A,CAISO,NODE,Real Time,AZ,Maricopa,36.28998,21745.63218,-320.962775,1.31493,983.082367,-713.013547
CLT_LNODER1A,CAISO,NODE,Real Time,AZ,Maricopa,36.304371,21741.33449,-321.102577,1.31493,983.082367,-713.013547
CLT_LNODER2A,CAISO,NODE,Real Time,AZ,Maricopa,36.304371,21741.33449,-321.102577,1.31493,983.082367,-713.013547
CLT_LNODER4A,CAISO,NODE,Real Time,AZ,Maricopa,36.30437,21741.33449,-321.102577,1.31493,983.082367,-713.013547
CLT_LNODER9A,CAISO,NODE,Real Time,AZ,Maricopa,36.28998,21745.63218,-320.962775,1.31493,983.082367,-713.013547
CLV_LNODEXF1,CAISO,NODE,Real Time,WA,Island,26.736729,20480.79311,-327.279485,-8.481749,624.252232,-956.967035
CLW_LNODE10A,CAISO,NODE,Real Time,AZ,Maricopa,36.003716,21509.40932,-319.643915,1.334073,983.082367,-713.013547
CLW_LNODE13A,CAISO,NODE,Real Time,AZ,Maricopa,36.003716,21509.40932,-319.643915,1.334073,983.082367,-713.013547
CLW_LNODER5A,CAISO,NODE,Real Time,AZ,Maricopa,36.003716,21509.40932,-319.643915,1.334073,983.082367,-713.013547
CLW_LNODER9A,CAISO,NODE,Real Time,AZ,Maricopa,36.003716,21509.40932,-319.643915,1.334073,983.082367,-713.013547
CLY_GNODEDLEX,CAISO,NODE,Real Time,AZ,Navajo,39.593036,711.31342,-146.936125,-2.603178,242.32584,-713.013547
CLYPSE_LNODEXF2,CAISO,NODE,Real Time,WA,King,26.528971,20321.42222,-323.446517,-8.486192,624.252232,-956.967035
CMPEVRS_1_N001,CAISO,NODE,Real Time,CA,Santa Cruz,37.108742,22920.07961,-39.741697,-1.673864,1023.49116,-257.155012
CMPEVRS_1_N002,CAISO,NODE,Real Time,CA,Santa Cruz,37.108742,22920.07961,-39.741697,-1.673864,1023.49116,-257.155012
CMPFARW_7_B1,CAISO,NODE,Real Time,,,34.808306,19592.93828,-185.18953,-1.243678,246.21291,-228.086375
CMX_LNODEMR1,CAISO,NODE,Real Time,AZ,Yavapai,37.228848,21447.11851,-349.50387,2.375807,983.1592,-713.013547
CMX_LNODEMR2,CAISO,NODE,Real Time,AZ,Yavapai,37.228848,21447.11851,-349.50387,2.375807,983.1592,-713.013547
CN_LNODER2A,CAISO,NODE,Real Time,AZ,Yavapai,37.43881,22151.70532,-328.246767,1.427697,983.0271,-713.013547
CN_LNODER4A,CAISO,NODE,Real Time,AZ,Yavapai,37.43881,22151.70532,-328.246767,1.427697,983.0271,-713.013547
CNCOURS_LNODE-1,CAISO,NODE,Real Time,NV,Clark,42.030156,21709.66732,-325.658787,6.670732,1015.853462,-343.451197
CNCOURS_LNODE-2,CAISO,NODE,Real Time,NV,Clark,42.030156,21709.66732,-325.658787,6.670732,1015.853462,-343.451197
CNCOURS_LNODE-3,CAISO,NODE,Real Time,NV,Clark,42.030156,21709.66732,-325.658787,6.670732,1015.853462,-343.451197
CNDLARIA_LNODE31,CAISO,NODE,Real Time,NV,Mineral,36.248285,15908.0511,-547.270605,5.602649,1015.853462,-602.206567
CNTRVL12_7_N001,CAISO,NODE,Real Time,,,34.771683,20583.57291,-186.759782,-1.218528,190.483062,-226.252262
CNTRVL12_7_N002,CAISO,NODE,Real Time,,,34.771683,20583.57291,-186.759782,-1.218528,190.483062,-226.252262
CNTRYCB_6_N001,CAISO,NODE,Real Time,CA,San Joaquin,36.317734,21935.50546,-19.462952,-1.239743,137.191437,-240.599965
CNTRYCB_6_N002,CAISO,NODE,Real Time,CA,San Joaquin,36.317734,21935.50546,-19.462952,-1.239743,137.191437,-240.599965
CNTRYCB_6_N004,CAISO,NODE,Real Time,CA,San Joaquin,36.317734,21935.50546,-19.462952,-1.239743,137.191437,-240.599965
CNTRYCB_6_N006,CAISO,NODE,Real Time,CA,San Joaquin,36.317734,21935.50546,-19.462952,-1.239743,137.191437,-240.599965
COACHELV_2_N101,CAISO,NODE,Real Time,CA,Riverside,34.133667,21618.52146,-900,-2.641034,212.27035,-954.985312
COALVILL_LNODEDT1,CAISO,NODE,Real Time,,,30.608472,19853.24787,-17.83217,-3.394839,616.64794,-954.8383
COBURG_LNODE40,CAISO,NODE,Real Time,OR,Lane,25.49651,20176.91881,-151.60577,-9.29884,247.754815,-956.966935
COBURN_2_B1,CAISO,NODE,Real Time,CA,Monterey,35.296539,21843.44565,-65.22687,-1.694602,104.452465,-262.300132
COGNTNL_7_B1,CAISO,NODE,Real Time,CA,San Joaquin,36.349751,22262.10759,-150,-1.274643,110.32255,-242.434077
COH_LNODE-1,CAISO,NODE,Real Time,NV,Clark,42.887814,21802.18795,-328.276035,7.294087,1015.853462,-343.451197
COH_LNODE-2,CAISO,NODE,Real Time,NV,Clark,42.887814,21802.18795,-328.276035,7.294087,1015.853462,-343.451197
COID_7_UNITS-APND,CAISO,NODE,Real Time,,,25.533708,20187.52732,-151.570912,-9.311655,247.754815,-956.966935
COID_NODE1,CAISO,NODE,Real Time,,,25.533708,20187.52732,-151.570912,-9.311655,247.754815,-956.966935
COID_NODE2,CAISO,NODE,Real Time,,,25.533708,20187.52732,-151.570912,-9.311655,247.754815,-956.966935
COL_LNODEXF2,CAISO,NODE,Real Time,WA,King,26.468188,20278.92304,-322.957497,-8.486223,624.252232,-956.967035
COLCT234_7_N001,CAISO,NODE,Real Time,,,37.831564,21079.1012,-16.387755,1.429666,214.990755,-155.42527
